REVIEW ID,SOURCE,REVIEW BY,REVIEW DATE,REVIEW SUBJECT,text,REVIEW RATING,REVIEW TYPE
5445,Trip Advisor,subsis,7/10/17,Nice getaway from the city to enjoy some spiritual calm,Temple is peaceful place to sit and relax. There are some restrictions on attire you wear so make you follow them else there are alternate arrangements at the temple. prasad etc is also good. Worth a visit with parents.,5,POSITIVE
5449,Trip Advisor,suhas_mishra_blr,7/10/17,Beautiful temple in Bangalore,An extremely well organized temple which gives a feeling of tranquility. It's clean As well. Must visit in bangalore,5,POSITIVE
5433,Trip Advisor,suvekshya d,7/10/17,Peaceful place,"The sculptures, structure are all truly reflecting the temple architectural beauty of South India. Devotion is ultimate. Swamy Prabhupada lives here eternally, seeking Lord Krishna's blessings for all His devotees. I would say this is one among the best of ISKCON temples.",4,POSITIVE
5428,Trip Advisor,TARUVAIAN,7/10/17,Amazing and awesome temple,Nice,5,POSITIVE
5368,Google + HK HILL,Tinku Raj,7/10/17,NA,"Goloka Vrindavan in Bangalore! Nice deities of Radha and Krishna, nice place.",5,POSITIVE
5366,Trip Advisor,Vishnu V,7/10/17,NA,Hare Krishna Krishna Krishna Krishna Hare Hare ... all over the place and makes you feel divine. This also has a party hall for events.,5,POSITIVE
5434,Trip Advisor,Vishweshbhat,7/10/17,ISKCON temple,"Very nice place, every time i visit ...Anybody may spend more than one hour easily. It never makes to feel long as one hour . A wide range of valuable worship items here will make everybody fond of this place.",5,POSITIVE
5459,Trip Advisor,aaevi,7/11/17,Paradise,a right place to meet yourself jai_shree_radhe_krishana,5,POSITIVE
5422,Facebook,Akshay Poonia,7/11/17,NA,Calm and serene place away from hush of society. Nice arrangement of self managed darshan. I love the prasadam offered its yummy,5,POSITIVE
5457,Trip Advisor,amitkumar2309,7/11/17,Weekend Visit with Family,We were there for around 2 hours really awesome place already recommended to my friends visit there if you are in Bangalore. Very clean place I m blessed and love to be there again.,5,POSITIVE
5421,Facebook,Ashish Chaudhary,7/11/17,NA,"The green environment welcomes into unique glass architecture reflecting the blue color of sky, The melodious chanting of lord krishna brings you out from stress and depression and gives you feeling of gods lap , We can find hundreds of book collection and you can grab out various different articles in the stores...!",5,POSITIVE
5451,Trip Advisor,Bindu V,7/11/17,Step into doors of divine..!,peaceful place,4,POSITIVE
5424,Google + HK HILL,Gollapudi umamaheswara dattu,7/11/17,NA,"Nice place to visit, should visit in evening so that there won't be any Rush. It's well maintained specially the architecture",5,POSITIVE
5450,Trip Advisor,nazneen2015,7/11/17,Iskcon visit,"In front of LORD of universe, Sri krishna. Great Visit without fail Hare Krishna Hare Rama Hare Krishna Hare Rama",3,POSITIVE
5456,Trip Advisor,nvsbhatb,7/11/17,Temple Visit,"Its a must visit place if you believe in the religion, a wonderful Krishna temple and a marvelous architecture. A well maintained and cleaned place, must visited place to get a rejuvenated. I like the prasadam very much.",5,POSITIVE
5458,Trip Advisor,Praveen N,7/11/17,A beautiful temple,I live opposite to this temple and have contributed in my own modest way to its building. What we love is the serene atmosphere created by inclusion of Gaushala in the premises. They have a canteen and gift shop as well. The main temples houses Lord Narasimha idol on the ground floor and Lord Krishna avatar on the first floor.,5,POSITIVE
5453,Trip Advisor,roundtabler,7/11/17,Temple of Lord Narasimha,Lord krishna in different forms is seen here. The sprawling temple is a wonderful getaway in the busy schedule. The canteen also serves delicious food.,4,POSITIVE
5460,Trip Advisor,sudhir026,7/11/17,inner peace,It is a place where you can Just relax and sickly during the night the view is Just superb and you feel relaxed... Awesome place to click pics too...,5,POSITIVE
5455,Trip Advisor,Sushmitha S,7/11/17,Awesome place,Attend the main pooja which happens around 7.30 PM to 8.30 PM which will mesmerize you! Other deity on the way uphill will only reflect the rich heritage of India! The temple is maintained neat and clean.,5,POSITIVE
5452,Trip Advisor,uresh T,7/11/17,Mesmerize yourselves,"Apart from the beautiful temple the place has got good parking facilities and all other amenities like toilet, restaurant etc",5,POSITIVE
5454,Trip Advisor,Vijayanarasimha... B,7/11/17,"""The temple is located on a hilly rock and well organised and well maintained.At least you should spend 90 min to 120 min""",Peaceful and meditative environment..,4,POSITIVE
5484,Google + HK HILL,abhishek hb,7/12/17,NA,I really like,5,POSITIVE
5425,Google + HK HILL,Akash Shekar,7/12/17,NA,The temple is located north east of Bangalore which is also called old Bangalore. If you want to visit this temple you should be taken the hotel somewhere near by. Temple is too crowded with lots of beggars. Always take a prepaid taxi don't go in local auto rickshaw they will fool you,5,POSITIVE
5461,Trip Advisor,Ayazhussainm,7/12/17,Good to visit but pain to reach,"Must visit place in bangalore, divine place. Well maintained, organised, peaceful place. Ideal for family outings",2,NEUTRAL
5465,Trip Advisor,Biswajit H,7/12/17,Nice place,Awesome experience....i just can't thought that inside the gate..the temple is so big....i am blessed,4,POSITIVE
5423,Facebook,Durba Chongder,7/12/17,NA,good for outing with friends,5,POSITIVE
5427,Google + HK HILL,manoj rajanna,7/12/17,NA,Good for outing with friends,4,POSITIVE
5483,Google + HK HILL,manoj rajanna,7/12/17,NA,It's offers you the peace and quiet you'd want from a temple and it also offers Khichdi as prasadam...very very tasty,4,POSITIVE
5463,Trip Advisor,mehul b,7/12/17,God and the Khichdi...,ISKCON has created a chain of wonderful temples all over the world and this one in Bangalore should be one of the grandest. The quality of Puja is extraordinary and the crowds are genuine devotees. A great experience,5,POSITIVE
5464,Trip Advisor,PN V,7/12/17,Grand Temple; one of the best offerings from ISKCON,Peaceful and well organized,4,POSITIVE
5426,Google + HK HILL,preeti singh,7/12/17,NA,"Awesome temple, superb environment.simply number one temple in the city",5,POSITIVE
5524,Facebook,Sourabh Devaru r,7/12/17,NA,Hare Krishna,5,POSITIVE
5485,Google + HK HILL,varun v nair,7/12/17,NA,"More of a tourist attraction with plenty of options for eating, but you wont get the feeling of visiting temple since its more of commercial. Its more of tourists attraction rather than a temple",5,POSITIVE
5466,Trip Advisor,Vishant S,7/12/17,Tourist attraction,"First for parking of two wheeler they charge, than special dharshan, there are special lines where you have to pay.... people should know that at God place you don't have to pay to take dharshan.",4,NEGATIVE
5462,Trip Advisor,Xavier F,7/12/17,"You have to pay for everything""","lord Krishna temple is really good, surrounding clean is ok ok, but inside temple you feel really very good, lunch (prasad) is good (rice samber), must visit , visit again and again, and you get lot of paid snacks, books , etc after darshana, HARE KRISHNA, HARE KRISHNA, KRISHNA, KRISHNA, HARE HARE, HARE RAMA, HARE RAMA, RAMA, RAMA, HARE HARE,",3,NEGATIVE
5467,Trip Advisor,Yuvaraj Kumar R,7/12/17,"lord Krishna temple is really good,","ISKCON temple of Bangalore has deities of Radha and Krishna located at Rajajinagar, Bangalore, Karnataka, India. It is one of the largest ISKCON temples in the world. The temple is a huge cultural complex. The project was conceived and executed by Madhu Pandit Dasa following the wishes of HDG A. C. Bhaktivedanta Swami Prabhupada, the Founder-Acarya of ISKCON to promote Vedic culture and spiritual learning. Features of the temple: There is a gold-plated dhwaja-stambha (flag post) 17 m (56 ft) high and a gold plated kalash shikara 8.5 m (28 ft) high. There is free distribution of Sri Krishna prasadam to all visitors during the darshana hours. ISKCON Bangalore has six shrines: Main shrine is of Radha-Krishna.Krishna Balrama.Nitai Gauranga (Chaitanya Mahaprabhu and Nityananda).Srinivasa Govinda ( also known as Venkateswara ).Prahlada Narasimha.Srila Prabhupada. The temple is open from 4:15 am to 5:00 am. The day begins with a Grand arati ceremony called mangala-arati followed by worship of Tulasi Devi, Sri Narasimha Arati and Suprabhata Seva for Sri Srinivasa Govinda. The temple again opens at 7:15 am for Shringara Darshana Arati. 5:15 am to 7:15 am: Japa Meditation session. The temple remains open till 1:00 pm. In the evening the temple is open from 4:15 pm to 8:15 pm. During weekends and public holidays Temple timings are 4:15 am to 5:00 am and 7:00 am to 8:30 pm without any break in the afternoon. The evening arati starts at 7:00 pm where devotees sing kirtan. In the main temple the arati is performed by three priests. This arati is followed again by kirtan where devotees can be seen dancing to the rhythm of ""Hare Krishna Hare Rama"".",4,POSITIVE
5468,Trip Advisor,Bhaskar N,7/13/17,World's largest ISKCON temple in Bangalore.,The temple is very easy to visit because of the efficient management of the visitors. Beautiful ambiance in the temple . Good for an outing considering the options in the food stalls.,5,POSITIVE
5469,Trip Advisor,gbarthakur,7/13/17,Iskcon temple,"Nice... the pond is good, and such a beautiful place...",4,POSITIVE
5486,Google + HK HILL,Keerthi Raj,7/13/17,NA,Very good spiritual place. Very good place to refresh our mind...it is an non profit organisation,3,POSITIVE
5490,Google + HK HILL,AkHi DuGgEmPuDi,7/14/17,NA,"Nice temple, fantastic infrastructure, hare Krishna chant gives peace of mind",5,POSITIVE
5492,Google + HK HILL,Ambresh Ghale,7/14/17,NA,Nothing more to say - it's a breathtakingly beautiful building with a peaceful message. Lovely people. Good parking and great organisation of queues,5,POSITIVE
5471,Trip Advisor,Anita A,7/14/17,Beautiful,"ISKCON temple of Radha-Krishna is one of the iconic places of Bangalore. Located in Rajajinagar; this temple of ISKCON is one of the largest of ISKCON temples in the world. The temple complex is huge and is built atop a mountain full of boulders. The architects of this temple complex used the land beautifully to create a Brindavan like ambiance. Sri. Madhu Pandit Dasa, one of the desciples of HDG A. C. Bhaktivedanta Swami Prabhupada, after his wishes conceived this project and built it. The temple has a gold-plated dhwaja-stambha (flag post) 17 m (56 ft) high, with a gold plated kalash shikara 8.5 m (28 ft) high.It has six shrines, main shrine is of Radha-Krishna.Krishna Balrama; Nitai Gauranga (Chaitanya Mahaprabhu and Nityananda); Srinivasa Govinda ( also known as Venkateswara ).Prahlada Narasimha; Srila Prabhupada. The temple is open from 4:15 am to 5:00 am. The day begins with a Maha(Grand) Aarati ceremony called Maha Mangalarati followed by worship of Tulasi Devi, Sri Narasimha Aarati and Suprabhata Seva for Sri Srinivasa Govinda(Lord Balaji). After a recess the temple opens at 7:15 am for Shringara Darshana Arati; it remains open till 1:00 pm before it closes for the afternoon. In the evening it opens at 4:15 pm and remains open till 8:15 pm. During Festivals, weekends and public holidays the Temple opens between 4:15 am to 5:00 am; 7:00 am to 8:30 pm without any recess in the afternoon. The evening Mahamangalarati starts at 7:00 pm when devotees sing Bhajan & kirtan while devoties dance to the tune and rythm of ""Hare Rama Hare Krishna"". Prasadam is distributed free to visiting devotes during darshan hours.",5,POSITIVE
5487,Google + HK HILL,Bhaskar Narasimhaiah,7/14/17,NA,"Its easier to reach the place via metro, the station is less than a kilometer far. The temple is on the top of a hill, the view is good from the metro train than from the temple gate itself. Its a well managed temple which looks more like an urban structure than a traditional temple. You need some amount of patience as quite some time has to be spent in queues. As you climb the steps there are smaller sanctoriums of Narasimha swamy and Balaji. Inside the main hall there are a few altars dedicated to Krishna, Radha and Balaram. You can sit and relax there for some time listening to the Bhajans. There are quite a number of shops selling various stuffs from religious books to eatables which can be considered as prasada and also a super market. It can be considered for a half day outing.",5,POSITIVE
5472,Trip Advisor,binubal,7/14/17,A Modern Temple in the middle of Bangalore,"I somehow don't like it, its artificial.",3,NEUTRAL
5489,Google + HK HILL,Harsha S,7/14/17,NA,One of the Best temple,1,NEGATIVE
5493,Google + HK HILL,Paramesha h n,7/14/17,NA,Very much peaceful.. Center for eternal Bliss and knowledge.. Do join YOGA FOR HAPPINESS program...,5,POSITIVE
5525,Facebook,Rushabh Vasani r,7/14/17,NA,Awesome experience,5,POSITIVE
5491,Google + HK HILL,Swagata Chakraborty,7/14/17,NA,"Gave a feeling of being in Northern India. Radha, Krishna was simply superb. But, felt too much of commercials than being spirituals...",5,POSITIVE
5470,Trip Advisor,Vindoo,7/14/17,Good Temple,A must watch,5,POSITIVE
5488,Google + HK HILL,YOLO 9,7/14/17,NA,"Very good temple, but closed by 8.30",5,POSITIVE
5501,Google + HK HILL,Arjun tuli,7/15/17,NA,Good place to visit at morning If you are a member u will have VIP pass which ensures visit through different channels to worship god which will avoid crowds. Further you can have special break fast which is really delicious really friendly people and good management. Take good photo shots. Can spend time with family.,5,POSITIVE
5473,Trip Advisor,Kayithoj s,7/15/17,Had a peaceful weekend at iskcon,Beautiful,5,POSITIVE
5495,Google + HK HILL,Lokesh N,7/15/17,NA,"have a feeling of being in Northern India. Radha, Krishna was simply superb,The temple is very easy to visit because of the efficient management of the visitors",5,POSITIVE
5475,Trip Advisor,prasadsunil26,7/15/17,Beautiful,Good worship place in the city.well maintained,5,POSITIVE
5499,Google + HK HILL,ps gupta,7/15/17,NA,Good,5,POSITIVE
5494,Google + HK HILL,Rajesh Nallamali,7/15/17,NA,excellent. definitely will be going again.a beautiful temple well kept and maintained professionally.you can peacefully pray here without any hindrance.highly recommended place to go,5,POSITIVE
5474,Trip Advisor,raveen5133,7/15/17,excellent beautiful temple.,Architectural beauty,5,POSITIVE
5500,Google + HK HILL,Shivang Sharma,7/15/17,NA,"Very nice environment, calm and relaxed",5,POSITIVE
5502,Google + HK HILL,Smitarani Panda,7/15/17,NA,Iskcon Bangalore is a nice temple. Situated on a hill top. Very pleasant to spend time there. I have seen and enjoyed a lot.,5,POSITIVE
5504,Google + HK HILL,Bangaru Haranadh,7/16/17,NA,When you are feeling low ...or lonely just spend some time here and honestly writing you will feel the difference when you come out of the place.,5,POSITIVE
5476,Trip Advisor,Himansu B,7/16/17,Just close your eyes and sit,Hare Rama hare Krishna hare Rama hare Krishna hare Rama hare Krishna hare Rama hare Krishna hare Rama hare Krishna hare hare Rama hare Krishna hare.,5,POSITIVE
5503,Google + HK HILL,karthik mudaliyar,7/16/17,NA,Hare Rama. Hare Krishna. A very slothful and a vibrant atmosphere. A temple to visit when in Bangalore.,5,POSITIVE
5526,Facebook,Kenny Nair,7/16/17,NA,"A beautiful temple. Very clean and well maintained. Many people come here to offer prayers. There's ample of space for parking. On top of a hill, one can see the city of Bangalore from the highest point.",5,POSITIVE
5505,Google + HK HILL,Sanjay Kar,7/16/17,NA,"Wonderful place. Ignoring the sellers, best place to worship.",5,POSITIVE
5509,Google + HK HILL,Chinmaya Agarwal,7/17/17,NA,"Worth a visit if you are in Bangalore. The temple is very clean and organised. If you are looking for some peace you can come here.. A little commercialized due to fee for special pooja and just after the darshan you will find a line of shops for food, pooja stuff etc. Don't visit for the market but for the Temple.. NO entry fee",5,POSITIVE
5507,Google + HK HILL,Ketan,7/17/17,NA,Nice and cool weather and pleasant place and temple was so nice,4,POSITIVE
5527,Facebook,M Srikar Sri,7/17/17,NA,This is a place of devotion to worship lord Krishna peaceful place very helpful for handicaps wheel chair facility is there,5,POSITIVE
5478,Trip Advisor,manumanikya,7/17/17,Place of devotion,More then the temple there's lot of shopping goes on in the temple premises ... parking expensive and every point they try to make money out there and Prasadam is the best thing here,5,POSITIVE
5477,Trip Advisor,starmahesh,7/17/17,Nice temple but more or less like a mall,"Nice place, radha-krishna temple, no temple-wala feeling as everything is so commercialized.",2,NEGATIVE
5508,Google + HK HILL,Sukhi Surendra,7/17/17,NA,Serene place to enjoy in the lap of God,4,NEGATIVE
5506,Google + HK HILL,Usha Bharathi Siragam,7/17/17,NA,Awesome place in Bangalore must visit this place who comes here,5,POSITIVE
5528,Facebook,Bharath Malviya,7/18/17,NA,big temple .Lord Radha Krishna super . lighting is good .feeling good in this temple . good food available in temple.,5,POSITIVE
5480,Trip Advisor,CHETANsurat,7/18/17,Temple,"Nice place,near to Orion mall.shop and pray because of mall and temple located in same place.Experience metro journey too.we had evenings snacks their. It's amazing.",4,POSITIVE
5481,Trip Advisor,Durgaprasad S,7/18/17,Bangalore hill,Nice,4,POSITIVE
5511,Google + HK HILL,jestin k j,7/18/17,NA,Super,4,POSITIVE
5510,Google + HK HILL,mahesh gowda,7/18/17,NA,Peace of mind..good ambiance..lovely food..good people,5,POSITIVE
5512,Google + HK HILL,praveen acharya,7/18/17,NA,"If your in Bangalore and not visited Iskcon, you would have missed something. come here and spend a nice evening. one feels cherished, blessed in this peaceful and calm place",4,POSITIVE
5496,Trip Advisor,Sandeep M,7/18/17,Peaceful & Calm Place,Beautifully made temple with ample facilities for visitors of all ages. Accessible through metro also. Parking facility also available.,5,POSITIVE
5482,Trip Advisor,shashank s,7/18/17,Wonderful experience and ambiance,total temple campus is huge. There are steps where you need to chant 'Hari Naam' while passing. overall atmosphere is pleasant.,5,POSITIVE
5479,Trip Advisor,SurajitP27,7/18/17,Nice Place,Visited with family at the temple. Very good location and less crowded as compared to other temples in town.,4,POSITIVE
5531,Trip Advisor,Globetrekker_86_11,7/19/17,Good Tranquil place to experience peace,One of the most beautiful ISKCON temples in India. Well maintained and kept offers good food can be easily accessed from any part of the city,4,POSITIVE
5516,Google + HK HILL,gokul krishnan,7/19/17,NA,This is one of the most beautiful ISKCON temples.,5,POSITIVE
5515,Google + HK HILL,J Vyas,7/19/17,NA,Nice temple. Has a nice place to eat. Tourist attraction!,5,POSITIVE
5513,Google + HK HILL,Manasa Kanade,7/19/17,NA,Nice place to visit with family,4,POSITIVE
5519,Google + HK HILL,Manish Singh,7/19/17,NA,It very good place ... temple painting was super ... nice time to spent family with weekend,5,POSITIVE
5529,Facebook,Mano MJ,7/19/17,NA,Fantastic place,4,POSITIVE
5517,Google + HK HILL,NEVER GIVE UP,7/19/17,NA,Devotional place. Nice view . One good place for tourists when visiting Bangalore. Radha krishna temple,5,POSITIVE
5498,Trip Advisor,picasa145,7/19/17,Temple,Calm,5,POSITIVE
5514,Google + HK HILL,Rahima Lamichhane,7/19/17,NA,One of the best and beautiful ISKCON temples in India. Closing dharsan is highly emotional and eye will make you to cry,5,POSITIVE
5518,Google + HK HILL,Ramamurthy Perumal,7/19/17,NA,You don't want to miss out to visit this at least once if you are very new to bangalore or came for a short trip to the city. Must visit. It hosts crowd so might not want to plan anything for the day you visit this temple.,5,POSITIVE
5497,Trip Advisor,Shilpa1929,7/19/17,Beautiful,"Nice place to go. With the new Soap and Sandal Factory Metro station just 5 minute walking distance, it is now much easier for people in South Bangalore to visit. Amazing place for a religious visit. Fantastic ambiance. Cost of food available is on the higher side but it is of nice taste.",5,POSITIVE
5530,Trip Advisor,souveek g,7/19/17,Visit to Temple with Parents,"I was inspired to visit ISKCON after reading the biography of Prabhupada .. though I have been in Bangalore for the last 17 years, I had not made an effort to visit the temple.. I took advantage of the trip of my close relatives from Delhi, all senior citizens, and we decided to spend the day at ISKCON ..we were pleasantly surprised to experience a place, so well organised, impeccably neat and clean, great eye for details, most polite and helpful staff and volunteers, calm, peaceful and soul searching.. the arrangements for senior citizens have been made with great care and compassion.. after spending two hours in the Main Temple, we had the privilege of a very simple and delicious lunch in the cafeteria/canteen at a nominal price(we did not utilize the option of complimentary meal) .. a must visit for one and all",5,POSITIVE
5538,Trip Advisor,arjunajb,7/20/17,"Hare Krishna, Hare Krishna, Krishna Krishna, Hare Hare !!","It's iconic temple, very peaceful & quite Place, little Buddha are so cute looking and good place for inner peace, lots of greenery, Prasad is so tasty, good to visit with friends and family. Do visit once you will never regret.",5,POSITIVE
5532,Trip Advisor,Ash K,7/20/17,Iskcon temple,"This is a very large and popular temple, so best to visit when it first opens in the morning. There is an attendant to hold your shoes, and be aware of the dress code before you go: long pants (no shorts) and no bare shoulders. They will have some fabric in case you need to cover up. Also, no photography allowed. The buildings don?t take too terribly long to get through if you?re just going for a look. It is beautiful inside. The main temple area is large and open, and there is a shop with books off to the side. As you?re leaving, you?ll pass by several areas with food for sale",5,POSITIVE
5534,Trip Advisor,Gillian A,7/20/17,go early to avoid crowds,"More of commercialized place and less of a temple. They have designed darshanam path in a way where you get darshanam in 10 mins but after that you will keep rotating between their market for half an hour where you will get almost everything like food, religious books, appears etc.",4,POSITIVE
5523,Google + HK HILL,Nikhil Patil,7/20/17,NA,Very Calm and well maintained. Good place to bring kids.,3,NEGATIVE
5521,Google + HK HILL,Ranjith Gowda,7/20/17,NA,Nice holy place.very peaceful.The all doing their duties very well.well behaved.nice experience.,4,POSITIVE
5522,Google + HK HILL,rekha joshi,7/20/17,NA,This Iskcon temple is one better than other Iskcon's. I mustn't compare a temple but the building is so. Situated on a mini hill covering all of it. Quite big enough to spend good 2 hours here. Radhe Krishna temple in the mid of it and other than it there is a shopping place in between your darshan walk where you can buy all hand made products paintings crafts etc. Sweets are also sold here. The place is free from noise and should you wish to meditate for a while it is a nice place for it. Mahalakshmi metro station is very close by . Must visit.,3,POSITIVE
5533,Trip Advisor,SACHINPARMAAR,7/20/17,"Calm Place, Radhe Krishna Temple","Biggest ISKCON temple ever i have seen, very clean & wonderful environment, testy food, quality shopping as well",4,POSITIVE
5535,Google + HK HILL,Topon Paul,7/20/17,NA,Good,5,POSITIVE
5520,Google + HK HILL,Vinod Kumar,7/20/17,NA,Nice and pleasant place in Bangalore with nice places to see around,5,POSITIVE
5552,Google + HK HILL,AKASH H,7/21/17,NA,Nice krishna temple and good food well cleaned temple i loved it,5,POSITIVE
5536,Google + HK HILL,Bhavendra Pawar,7/21/17,NA,Good place to visit. Clean and calm. Also places available to buy souvenirs and food items also. A place to visit if in bangalore.,5,POSITIVE
5537,Google + HK HILL,Prabin Babu,7/21/17,NA,"nice temple to get peace of mind to avoid problems , the temple construction is attracts you ,very big temple , best to go in the evening ,if you go in the evening for temple you can enjoy the view of Bangalore city.",5,POSITIVE
5541,Trip Advisor,prasanna r,7/21/17,HARE Krishna ...... nice temple,One of the biggest Iskcon temples in India. It is efficiently managed. Also has lift and wheel chair facility for the senior people.,5,POSITIVE
5550,Google + HK HILL,Priti Jain,7/21/17,NA,"Good place to visit when you have any visitors at home .. elderly will love it ! Unlike other temples this temple has a whiff of extravagance ! You can spend hours at this place .. the serene and spirituality at the main sanatorium will over whelm you !! Better avoid this place during evening on weekends .. its gets overtly crowded !! The entry is free .. but special Darshan and special entry will be with added cost .. this is not recommended ! In case you are interested the place has shops where you can buy books , pictures , CD's and souvenirs !! Overall a must visit place if you are visiting Bangalore !!",4,POSITIVE
5539,Trip Advisor,SantoshRamakumar,7/21/17,A Spiritual Extravaganza !! Must visit place if you are visiting Bangalore !!,This is most beautiful Vishnu temple sit on a hill. Bangalore Metro made easy to travel this temple from many parts. The city view is spectacular from the temple. One can enjoy beautiful sunset from here. Temple spreads pure devotional and knowledge to all.,4,POSITIVE
5540,Trip Advisor,sunil s,7/21/17,Temple,"Olympian, peaceful & holy place.",5,POSITIVE
5551,Google + HK HILL,Vikash Sharma,7/21/17,NA,God Resides Here,5,POSITIVE
5557,Google + HK HILL,Amitabh Kishore,7/22/17,NA,Very peaceful. Great place for chanting. Very easy to reach. One of the best temple of India i ever visited.,5,POSITIVE
5544,Trip Advisor,Dwivedi_Manoj,7/22/17,Beautiful place,I am no one to rate a temple. But if you are willing to spend few hours with yourself in a peaceful aura . Please do visit ISKCON Temple,5,POSITIVE
5555,Google + HK HILL,Omkar Kekre,7/22/17,NA,"First of all, one must know what ISKCON stand for - ""International Society for Krishna Consciousness"" and I greatly thank ISKCON for this great movement of spreading consciousness, vedic knowledge and the message of Lord Krishna all over the world. ISKCON Bangalore is one of the largest ISKCON temples in the world and is also one of the most popular religious site. The overall structure of the temple is spectacular, the surrounding area is clean and well maintained and of course the environment inside is very peaceful. I like the way you get Darshan in a very systematic and disciplined manner even when its too crowded, though if possible I prefer early morning hours(7-8 AM) to take Darshan of Lord Krishna since that's the freshest time of the day and also less crowded. At the end of Darshan, temple serves free khichadi Prasadam to all visitors. A needy can get a free lunch too - the facility provided by ISKCON which is really appreciable",5,POSITIVE
5543,Trip Advisor,Pravin G,7/22/17,like the way you get Darshan in a systematic and disciplined manner,"First of all, one must know what ISKCON stand for - ""International Society for Krishna Consciousness"" and I greatly thank ISKCON for this great movement of spreading consciousness, vedic knowledge and the message of Lord Krishna all over the world. ISKCON Bangalore is one of the largest ISKCON temples in the world and is also one of the most popular religious site. The overall structure of the temple is spectacular, the surrounding area is clean and well maintained and of course the environment inside is very peaceful. I like the way you get Darshan in a very systematic and disciplined manner even when its too crowded, though if possible I prefer early morning hours(7-8 AM) to take Darshan of Lord Krishna since that's the freshest time of the day and also less crowded. At the end of Darshan, temple serves free khichadi Prasadam to all visitors. A needy can get a free lunch too - the facility provided by ISKCON which is really appreciable.",5,POSITIVE
5554,Google + HK HILL,Pravin Gahukar,7/22/17,NA,"Feeding thousands of devotees everyday irrespective of race, religion or creed. Selfless Service!",5,POSITIVE
5556,Google + HK HILL,Rama Rao,7/22/17,NA,"I had been to ISKCON temple yesterday i.e., 21.07.2017. Orderly arrangements and marvelous construction fascinated me. The various poojas conducted there taken us to such a divine atmosphere. I felt positive vibrations there.",5,POSITIVE
5542,Trip Advisor,rrssrrii,7/22/17,DIVINE EXPERIENCE,Divine!,5,POSITIVE
5553,Google + HK HILL,Shankar Bilimagga,7/22/17,NA,Nice place to have prasadam,5,POSITIVE
5563,Google + HK HILL,Dileep Kumar,7/23/17,NA,"Like other ISKCON Temples, this place also has a lot of positivist in itself. The Management has done a very decent job in ensuring smooth visit for all the worshipers. The Positive vibes inside helps in meditation and overall positive flow of thoughts. Nice to see the donations are also accepted through Pay TM....Overall nicely maintained. Do check the temple timings before visiting as it is closed for few hours everyday.",5,POSITIVE
5545,Trip Advisor,Karan G,7/23/17,Soothing visit,"Visited this place with family on Sunday, it's near the world trade center. They seem to have ample parking, however the parking spots are all over the hillock on which the temple is built. They have kirtan in the evenings and have savory food items which are pure vegetarian for sale as well. Spent a good couple of hours.",4,POSITIVE
5546,Trip Advisor,Makyubex,7/23/17,Religious place for Hare krishna devotees,"More of commercialized place and less of a temple. They have designed darshanam path in a way where you get darshanam in 10 mins but after that you will keep roaming between their market for half an hour where you will get almost everything like food, religious books, appears etc. And everything is costly.",5,POSITIVE
5561,Google + HK HILL,Nikhil Patil,7/23/17,NA,Very nice place,3,NEGATIVE
5565,Google + HK HILL,Rajesh Pinubolu,7/23/17,NA,One of the most exquisite modern day temples of India. Well designed & well maintained. Must go to place in Bangalore. The Pooja on Dusshera is amazing. Very serene experience.,5,POSITIVE
5564,Google + HK HILL,Rohit Daga,7/23/17,NA,Commercial Temple,5,POSITIVE
5558,Google + HK HILL,Shankar Kumar,7/23/17,NA,Great place everybody must visit to see the admirable face of Lord krishna.,3,NEGATIVE
5562,Google + HK HILL,shreedhevi manikandan,7/23/17,NA,"A sacred place, but the food below the Temple are very expensive.",5,POSITIVE
5560,Google + HK HILL,Snehomoy Chandra,7/23/17,NA,Peaceful and excellent environment.near mahalakshmi metro available.,5,POSITIVE
5559,Google + HK HILL,surya ndvm,7/23/17,NA,A new life will start from here..,5,POSITIVE
5570,Google + HK HILL,Anjanikumar Mishra,7/24/17,NA,"Awesome architecture ,well maintained temple .If you are coming to Bangalore then its a must visit place for spiritual people.",5,POSITIVE
5567,Google + HK HILL,Chinmay,7/24/17,NA,It is a very good place and it is very well maintained.,5,POSITIVE
5571,Google + HK HILL,Gauri Nagesh,7/24/17,NA,"Decently calm & divine feeling when you visit here. It was my 2nd visit, after 9 years, and the place hasn?t changed much. Going uphill, you appreciate the cleanliness, discipline, architecture, aura & idols. Going downhill, you appreciate various eatables, and shopping galleries.",5,POSITIVE
5569,Google + HK HILL,himanshu billore,7/24/17,NA,Nice temple Peaceful environment,3,POSITIVE
5568,Google + HK HILL,Karthik A,7/24/17,NA,"By visiting Iskcon a person will get peace of mind and complete refreshment for mind, body and heart.",5,POSITIVE
5566,Google + HK HILL,Madhukar B,7/24/17,NA,"Very Nice place to visit with family,Really you love the mantra Jap - Hare Krishna Hare Krishna,Krishna Krishna Hare Hare, Hare Rama Hare Rama ,Rama Rama Hare Hare , On 108 stone steps . enjoyed full day here pure veg food , Devotional books and things related to Lord Krishna Available everything here.",5,POSITIVE
5572,Google + HK HILL,Rakesh Kumar,7/24/17,NA,Devotion blended with luxury. Modern marketing and management skills are applied on devotees to spread Krishna consciousness.,5,POSITIVE
5573,Google + HK HILL,Vishnu pratap,7/24/17,NA,Temple maintenance good & its popular,4,NEGATIVE
